CLASS	longitude	latitude	location	COMM_CODE	NAME	SECTOR	COMM_STRUCTURE	RES_CNT	DWELL_CNT	EMPLYD_CNT	EMPLYD_PCT	Homeowners_cnt	Homeowners_pct	SING_FAMLY	DUPLEX	MULTI_PLEX	APARTMENT	TOWN_HOUSE	MANUF_HOME	CONV_STRUC	COMUNL_HSE	RES_COMM	OTHER_RES	NURSING_HM	OTHER_INST	OTHER_MISC	APT_NO_RES	APT_OCCPD	APT_OWNED	APT_PERSON	APT_VACANT	APT_UC	APT_NA	DUP_NO_RES	DUP_OCCPD	DUP_OWNED	DUP_PERSON	DUP_VACANT	DUP_UC	DUP_NA	TWN_NO_RES	TWN_OCCPD	TWN_OWNED	TWN_PERSON	TWN_VACANT	TWN_UC	TWN_NA	SF_NO_RES	SF_OCCPD	SF_OWNED	SF_PERSON	SF_VACANT	SF_UC	SF_NA	OTH_STRTY	DWELSZ_1	DWELSZ_2	DWELSZ_3	DWELSZ_4_5	DWELSZ_6	MALE_CNT	FEMALE_CNT	MALE_0_4	MALE_5_14	MALE_15_19	MALE_20_24	MALE_25_34	MALE_35_44	MALE_45_54	MALE_55_64	MALE_65_74	MALE_75	FEM_0_4	FEM_5_14	FEM_15_19	FEM_20_24	FEM_25_34	FEM_35_44	FEM_45_54	FEM_55_64	FEM_65_74	FEM_75	MF_0_4	MF_5_14	MF_15_19	MF_20_24	MF_25_34	MF_35_44	MF_45_54	MF_55_64	MF_65_74	MF_75	MF_65O	MF_65O_PCT	2014_RES_CNT	2014_DWELL_CNT	2014_EMPLYD_CNT	2014_OWNSHP_CNT	2014_SING_FAMLY	2014_DUPLEX	2014_MULTI_PLEX	2014_APARTMENT	2014_TOWN_HOUSE	2014_MANUF_HOME	2014_CONV_STRUC	2014_COMUNL_HSE	2014_RES_COMM	2014_OTHER_RES	2014_NURSING_HM	2014_APT_NO_RES	2014_APT_OCCPD	2014_APT_OWNED	2014_APT_PERSON	2014_APT_VACANT	2014_APT_UC	2014_APT_NA	2014_DUP_NO_RES	2014_DUP_OCCPD	2014_DUP_OWNED	2014_DUP_PERSON	2014_DUP_VACANT	2014_DUP_UC	2014_DUP_NA	2014_TWN_NO_RES	2014_TWN_OCCPD	2014_TWN_OWNED	2014_TWN_PERSON	2014_TWN_VACANT	2014_TWN_UC	2014_TWN_NA	2014_SF_NO_RES	2014_SF_OCCPD	2014_SF_OWNED	2014_SF_PERSON	2014_SF_VACANT	2014_SF_UC	2014_SF_NA	2014_OTH_STRTY	2014_DWELSZ_1	2014_DWELSZ_2	2014_DWELSZ_3	2014_DWELSZ_4_5	2014_DWELSZ_6	2014_MALE_CNT	2014_FEMALE_CNT	2014_MALE_55_64	2014_MALE_65_74	2014_MALE_75	2014_FEM_65_74	2014_FEM_55_64	2014_FEM_75	2014_MF_55_64	2014_MF_65_74	2014_MF_75	2014_MF65O	Percent_Change_65OMF	Actual_Change_65OMF	Percent_Chg_65OvsTtl	Crimes_2014	Crimes_2017	Percent_Change_Crime	Crime_Avg	Percent_Total_Crime_2017	Attraction	Community_Centre	Hospital	Library	PHS_Clinic	Social _Dev_Ctr	Business_Licenses	Business_Licenses_2017	Percent_New_Business	Number of taxable accounts	Median assessed value	LRT_1km_radius	LRT_2km_radius	Seniors_Services_Ttl	Addiction Services - Seniors	Seniors - Transportation	Seniors - Educational Programs	Seniors - Recreation	Seniors  - Abuse Issues	3 Digit Numbers List	Seniors - Housing	Seniors - Respite / Caregiver	Seniors - Food Assistance and Grocery Shopping	Seniors - Health and Safety	Seniors - Legal Information and Assistance	Seniors - Financial Assistance and Pensions	Seniors - Government Services	Seniors - Death and Funerals
Residential	-113.9973379	51.03415604	"(51.0341560415662, -113.997337917561)"	SOV	SOUTHVIEW	EAST	1950s	1845	833	818	0.443360434	414	0.224390244	586	25	46	14	54	0	107	0	0	0	1	0	0	0	11	0	20	3	0	0	2	22	5	55	1	0	0	0	45	0	129	9	0	0	0	565	404	1425	20	1	0	1	211	278	144	110	18	1005	840	57	72	32	66	129	178	168	152	80	71	58	60	30	43	90	124	126	125	89	95	115	132	62	109	219	302	294	277	169	166	335	0.181571816	1815	926	0	430	585	25	46	110	54	0	105	0	0	0	1	0	10	0	20	4	0	96	0	23	5	66	2	0	0	0	54	0	126	0	0	0	2	565	422	1345	17	1	0	1	220	304	135	106	13	934	881	136	81	66	81	123	92	259	162	158	320	0.046875	15	-0.818428184	650	715	0.1	682.5	0.005656288	0	1	0	0	0	0	159	19	0.119496855	609	361000	0	2	7	0	0	0	0	0	0	5	0	0	1	0	0	1	0
Residential	-114.0831755	50.95777326	"(50.9577732584852, -114.083175500369)"	SOW	SOUTHWOOD	SOUTH	1960s/1970s	6277	2665	3445	0.548829058	1500	0.23896766	1376	288	32	334	520	0	114	1	0	0	0	0	0	1	311	95	573	22	0	0	0	271	86	720	16	0	1	0	490	161	1269	30	0	0	1	1338	1138	3463	35	0	2	1	606	927	520	426	65	3124	3153	206	313	169	209	595	490	482	325	166	169	187	298	164	195	546	503	457	364	219	220	393	611	333	404	1141	993	939	689	385	389	774	0.123307312	6357	2661	0	1488	1374	288	33	334	520	0	110	1	0	1	0	0	302	94	564	8	0	24	0	281	87	751	7	0	0	0	509	152	1294	7	0	4	1	1349	1151	3556	24	0	0	2	571	983	487	457	62	3184	3173	299	174	168	229	300	206	599	403	374	777	-0.003861004	-3	-0.876692688	700	855	0.221428571	777.5	0.006763812	0	1	0	1	0	0	137	22	0.160583942	2195	400000	2	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Residential	-114.2084537	51.02683515	"(51.0268351489005, -114.208453682797)"	SPH	SPRINGBANK HILL	WEST	BUILDING OUT	9995	3344	4614	0.461630815	2797	0.27983992	2565	203	0	513	58	0	3	0	0	0	0	0	0	2	499	234	914	11	0	1	0	201	194	380	2	0	0	0	57	36	125	1	0	0	4	2491	2333	8385	46	22	2	2	407	951	645	1130	118	4840	5155	374	829	380	283	458	775	898	515	214	114	398	785	363	316	588	940	881	512	243	129	772	1614	743	599	1046	1715	1779	1027	457	243	700	0.070035018	9640	3295	0	2728	2517	204	0	513	58	0	2	0	0	0	0	1	498	226	853	14	0	0	0	204	195	368	0	0	0	0	54	35	124	3	1	0	7	2422	2271	8114	36	52	0	1	432	940	623	1072	113	4695	4945	437	216	77	217	437	86	874	433	163	596	0.174496644	104	-0.929964982	279	337	0.207885305	308	0.002665971	0	0	0	0	0	0	46	3	0.065217391	3771	696000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.1364682	51.04819766	"(51.0481976609441, -114.136468233901)"	SPR	SPRUCE CLIFF	WEST	1950s	4583	2435	2288	0.499236308	952	0.207724198	319	121	0	1768	141	0	84	0	0	1	1	0	0	9	1657	653	2728	100	0	2	0	105	56	258	11	4	1	0	135	19	564	6	0	0	1	292	223	717	18	8	0	2	945	840	224	184	42	2103	2480	144	198	85	112	504	332	264	199	137	128	158	181	89	156	558	360	245	278	190	265	302	379	174	268	1062	692	509	477	327	393	720	0.157102335	4488	2434	0	908	322	113	0	1770	141	0	86	0	0	1	1	17	1600	615	2628	152	0	1	0	109	47	252	4	0	0	0	125	20	524	16	0	0	0	305	225	724	11	6	0	2	930	850	233	159	37	2026	2462	188	123	115	172	237	246	425	295	361	656	0.097560976	64	-0.842897665	394	520	0.319796954	457	0.004113664	0	1	0	0	1	0	52	2	0.038461538	2856	409000	1	3	3	0	0	1	1	0	0	0	0	0	0	0	0	1	0
Industrial	-113.9757288	51.1251896	"(51.1251895987234, -113.975728752312)"	SRI	SADDLE RIDGE INDUSTRIAL	NORTHEAST	EMPLOYMENT	0	19	0	0	0	0	16	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	19	0	7	16	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	7	58	0	0	0	0	4	1	0	14	0	16	46	1	0	0	0	0	0	1	0	0	0	0	0	0	65	102	0.569230769	83.5	0.000806911	0	1	0	0	0	0	33	4	0.121212121	#N/A	#N/A	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.0790167	51.05641941	"(51.0564194112469, -114.079016652198)"	SSD	SUNNYSIDE	CENTRE	INNER CITY	3990	2575	2774	0.695238095	826	0.207017544	500	45	18	1735	185	0	87	0	3	0	0	0	0	2	1565	418	2372	103	65	0	0	44	27	105	1	0	0	1	167	78	371	15	2	0	4	460	293	1021	33	3	0	5	1069	953	182	98	9	1955	2035	71	85	35	132	762	356	197	206	85	26	94	88	38	183	796	324	214	160	83	55	165	173	73	315	1558	680	411	366	168	81	249	0.062406015	3848	2413	0	711	514	44	14	1562	179	0	95	0	3	0	0	7	1500	300	2207	53	0	2	0	44	27	102	0	0	0	1	173	76	363	5	0	0	0	477	295	1035	27	8	2	5	1119	903	167	94	4	1913	1935	177	62	26	68	151	50	328	130	76	206	0.208737864	43	-0.937593985	452	794	0.756637168	623	0.006281248	0	0	0	0	0	0	145	17	0.117241379	2002	401000	8	11	35	1	0	4	4	1	0	5	1	1	2	6	2	7	1
Residential	-114.1148638	51.04219571	"(51.0421957148363, -114.114863752224)"	SSW	SCARBORO/ SUNALTA WEST	CENTRE	1950s	385	164	193	0.501298701	127	0.32987013	161	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	127	383	10	2	0	0	28	58	36	26	3	188	197	11	27	11	3	16	38	26	28	15	13	16	23	10	11	14	36	25	25	19	18	27	50	21	14	30	74	51	53	34	31	65	0.168831169	410	165	0	128	162	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	128	406	8	2	0	0	22	58	43	29	3	197	213	34	14	12	15	29	21	63	29	33	62	0.048387097	3	-0.831168831	53	48	-0.094339623	50.5	0.000379723	0	0	0	0	0	0	0	0	0	161	832000	0	2	10	0	2	1	1	0	0	1	1	1	3	0	0	0	0
Industrial	-114.024717	51.1611838	"(51.1611837974109, -114.024717033534)"	ST1	STONEY 1	NORTH	EMPLOYMENT	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	5	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	17	0	0	0	0	0	1	1	3	0	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	35	57	0.628571429	46	0.000450921	0	0	0	0	0	0	45	8	0.177777778	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Industrial	-114.0172184	51.14338676	"(51.1433867646185, -114.017218448542)"	ST2	STONEY 2	NORTHEAST	EMPLOYMENT	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	1	1	7	8	0	0	0	0	0	4	1	2	0	0	0	0	0	0	4	1	3	0	0	0	0	0	0	0	4	5	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	155	0.962025316	117	0.001226188	0	0	0	0	0	0	85	3	0.035294118	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Industrial	-113.9758389	51.14703284	"(51.1470328356804, -113.97583888588)"	ST3	STONEY 3	NORTHEAST	EMPLOYMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A	#N/A	#N/A	#N/A	#N/A	0	0	0	0	0	0	10	6	0.6	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Industrial	-114.0027616	51.17620449	"(51.1762044869324, -114.002761577716)"	ST4	STONEY 4	NORTHEAST	EMPLOYMENT	0	4	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A	#N/A	#N/A	#N/A	#N/A	0	0	0	0	0	0	1	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.1274181	51.06390636	"(51.0639063597495, -114.12741807028)"	STA	ST. ANDREWS HEIGHTS	CENTRE	1950s	1729	647	673	0.389242337	369	0.213418161	405	0	0	108	132	0	0	0	0	0	1	1	0	0	87	0	131	21	0	0	0	0	0	0	0	0	0	0	131	48	260	1	0	0	0	387	321	1053	10	8	0	2	144	255	80	119	9	838	891	45	60	33	59	166	77	95	120	68	115	46	53	31	85	145	85	97	95	56	198	91	113	64	144	311	162	192	215	124	313	437	0.252747253	1688	646	0	356	404	0	0	108	132	0	0	0	0	0	1	0	108	1	173	0	0	0	0	0	0	0	0	0	0	0	128	41	234	4	0	0	0	375	313	1017	16	13	0	2	145	264	94	103	7	829	859	121	62	115	72	102	190	223	134	305	439	-0.004555809	-2	-0.747252747	230	288	0.252173913	259	0.002278337	0	1	1	0	0	0	15	0	0	536	739000	0	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Industrial	-113.940036	51.001438	"(51.0014380011196, -113.940036042649)"	STD	STARFIELD	EAST	EMPLOYMENT	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	70	1.1875	51	0.000553762	0	0	0	0	0	0	91	10	0.10989011	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.1775551	51.04738835	"(51.0473883546299, -114.177555126009)"	STR	STRATHCONA PARK	WEST	1980s/1990s	7083	2444	3341	0.471692786	2208	0.311732317	1942	224	0	0	273	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	193	483	3	0	0	0	269	186	638	4	0	0	0	1922	1826	5948	19	1	0	0	275	815	494	763	69	3490	3593	206	501	280	218	302	487	525	549	267	155	199	536	252	182	299	542	577	576	276	154	405	1037	532	400	601	1029	1102	1125	543	309	852	0.120288014	7140	2445	0	2201	1941	224	0	0	273	0	7	0	0	0	0	0	0	0	0	0	0	0	0	222	191	509	0	0	2	1	266	194	602	6	0	0	0	1918	1816	6010	20	3	0	0	254	825	465	797	71	3504	3636	554	247	123	238	549	121	1103	485	244	729	0.16872428	123	-0.879711986	196	189	-0.035714286	192.5	0.001495159	0	1	0	0	0	0	38	8	0.210526316	2376	633000	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Industrial	-113.9917015	51.07422335	"(51.0742233501057, -113.991701505722)"	SUN	SUNRIDGE	NORTHEAST	EMPLOYMENT	58	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	2	28	30	0	2	0	0	1	4	5	1	10	5	0	1	0	0	1	2	2	1	15	8	0	3	0	0	2	6	7	2	25	13	38	0.655172414	96	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	1	3	58	38	0	10	5	9	10	5	10	19	10	29	0.310344828	9	-0.344827586	870	1187	0.364367816	1028.5	0.009390228	0	0	1	0	0	0	535	43	0.080373832	#N/A	#N/A	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.0719451	50.88507558	"(50.8850755825183, -114.071945078916)"	SVO	SILVERADO	SOUTH	BUILDING OUT	6763	2391	3594	0.531420967	2042	0.30193701	1756	120	1	138	374	0	2	0	0	0	0	0	0	0	135	113	263	3	0	0	0	116	103	368	4	0	0	0	321	259	700	23	30	0	6	1710	1566	5424	33	6	1	0	243	741	543	676	82	3393	3370	329	464	181	207	637	689	558	216	89	23	334	450	170	180	708	718	475	221	95	19	663	914	351	387	1345	1407	1033	437	184	42	226	0.033417123	6305	2275	0	1857	1731	120	0	123	297	0	3	1	0	0	0	0	0	0	0	0	123	0	0	119	113	360	1	0	0	2	281	227	635	3	11	0	3	1689	1516	5302	16	23	0	1	215	634	541	614	89	3109	3196	192	60	20	64	199	22	391	124	42	166	0.361445783	60	-0.966582877	175	250	0.428571429	212.5	0.001977723	0	0	0	0	0	0	37	2	0.054054054	2501	442000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-113.934002	51.11794082	"(51.1179408168819, -113.934002032237)"	TAR	TARADALE	NORTHEAST	2000s	18852	5092	8494	0.450562275	3412	0.180988755	3309	212	0	391	438	0	742	0	0	0	0	0	0	0	363	167	1060	28	0	0	0	205	168	786	7	0	0	1	430	322	1423	7	0	0	0	3246	2697	14253	61	1	1	0	309	680	848	2008	859	9546	9306	929	1688	684	540	1857	1634	1102	633	362	117	910	1527	582	528	1925	1726	971	646	363	128	1839	3215	1266	1068	3782	3360	2073	1279	725	245	970	0.051453427	18681	4916	0	3480	3307	212	0	380	438	0	579	0	0	0	0	1	361	173	1003	18	0	0	0	211	172	778	1	0	0	0	432	325	1342	6	0	0	2	3280	2771	14106	18	2	5	0	283	775	1033	1960	744	9430	9251	604	338	80	339	612	99	1216	677	179	856	0.13317757	114	-0.948546573	705	960	0.361702128	832.5	0.007594456	0	0	0	0	0	0	33	2	0.060606061	4543	372000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-113.9467677	51.08879514	"(51.0887951436987, -113.946767730631)"	TEM	TEMPLE	NORTHEAST	1960s/1970s	11142	3682	5347	0.479895889	2554	0.229222761	2301	608	0	117	424	0	231	0	0	1	0	0	0	0	104	0	253	13	0	0	0	592	364	1847	16	0	0	1	415	264	1237	8	0	0	3	2255	1911	7426	38	2	3	1	415	1117	733	964	311	5753	5389	421	764	355	375	832	1008	752	711	413	122	377	707	334	350	798	923	687	710	367	136	798	1471	689	725	1630	1931	1439	1421	780	258	1038	0.093161012	11303	3686	0	2463	2303	610	0	118	425	0	228	0	0	1	0	0	118	2	282	0	0	0	0	602	342	1817	7	0	1	0	411	233	1207	8	3	3	0	2255	1864	7559	48	0	0	2	429	1067	747	1033	295	5731	5572	697	335	116	333	676	132	1373	668	248	916	0.133187773	122	-0.906838988	892	1108	0.242152466	1000	0.008765268	0	1	0	0	0	0	84	11	0.130952381	3405	353000	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Residential	-114.068777	51.10309978	"(51.103099775816, -114.068776977212)"	THO	THORNCLIFFE	NORTH	1950s	8851	3855	4714	0.532595187	2148	0.242684442	2054	371	1	332	815	0	282	0	0	0	0	0	0	4	307	21	456	21	0	0	2	349	160	938	20	0	0	1	770	289	2138	43	1	0	1	1987	1645	4897	60	4	2	0	925	1272	695	620	99	4508	4343	279	502	209	248	733	732	664	595	295	251	229	424	180	244	669	709	619	559	360	350	508	926	389	492	1402	1441	1283	1154	655	601	1256	0.14190487	8838	3851	0	2167	2051	375	0	332	815	0	278	0	0	0	0	3	313	20	466	12	0	4	1	364	165	960	6	0	4	0	795	309	2227	20	0	0	3	2002	1664	4853	43	0	3	0	949	1355	695	591	88	4405	4433	555	313	250	334	540	345	1095	647	595	1242	0.011272142	14	-0.85809513	739	866	0.171853857	802.5	0.006850832	0	1	0	0	0	0	118	4	0.033898305	2913	402000	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0
Residential	-114.2408376	51.12191589	"(51.1219158894765, -114.24083757895)"	TUS	TUSCANY	NORTHWEST	2000s	19662	6513	9601	0.488302309	5798	0.294883532	5480	110	0	523	389	0	11	0	0	0	0	0	0	2	502	411	786	19	0	0	1	107	101	213	2	0	0	0	368	268	733	21	0	0	2	5415	5017	17916	58	3	2	0	803	1641	1282	2485	187	9699	9963	853	2033	594	405	1020	1998	1556	645	389	206	742	1961	627	398	1170	2223	1470	728	385	259	1595	3994	1221	803	2190	4221	3026	1373	774	465	1239	0.063014953	19465	6504	0	5909	5475	110	0	522	389	0	8	0	0	0	0	2	512	429	831	8	0	0	0	101	95	192	0	9	0	0	378	285	752	11	0	0	2	5429	5099	17676	43	1	0	0	819	1790	1218	2413	185	9471	9994	585	310	188	366	635	238	1220	676	426	1102	0.124319419	137	-0.936985047	510	617	0.209803922	563.5	0.00488102	0	1	0	0	0	0	38	1	0.026315789	6978	517000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.0610432	51.07424527	"(51.0742452665166, -114.061043204102)"	TUX	TUXEDO PARK	CENTRE	INNER CITY	4988	2731	2937	0.588813152	1130	0.226543705	1056	464	31	610	247	0	304	2	15	1	0	0	0	4	523	130	703	53	24	6	1	430	277	1144	30	3	0	0	229	77	500	18	0	0	13	966	626	2177	71	6	0	19	872	916	344	260	22	2556	2432	194	157	79	131	618	546	355	262	139	75	176	154	84	124	577	462	321	261	149	124	370	311	163	255	1195	1008	676	523	288	199	487	0.097634322	4878	2693	0	1038	1078	434	27	590	231	0	313	2	15	2	0	4	555	120	796	31	0	0	0	383	224	1005	29	22	0	1	213	74	426	10	6	1	13	974	603	2189	64	21	6	20	862	968	321	217	30	2452	2426	284	136	66	127	228	165	512	263	231	494	-0.01417004	-7	-0.902365678	668	735	0.100299401	701.5	0.005814505	0	1	0	0	0	0	242	51	0.210743802	1926	464000	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Residential	-114.0850209	51.02997274	"(51.0299727403518, -114.08502085016)"	UMR	UPPER MOUNT ROYAL	CENTRE	INNER CITY	2513	1068	1345	0.535216872	764	0.304019101	796	10	0	234	13	0	15	0	0	0	0	0	0	0	222	50	319	12	0	0	0	10	8	30	0	0	0	0	11	4	25	2	0	0	0	751	701	2121	29	15	1	0	225	382	153	230	14	1291	1222	51	155	95	83	123	150	221	226	128	59	40	117	80	88	137	140	226	208	113	73	91	272	175	171	260	290	447	434	241	132	373	0.148428173	2609	1069	0	756	796	10	0	234	13	0	14	0	0	2	0	1	227	50	312	6	0	0	0	10	7	30	0	0	0	0	10	4	21	3	0	0	0	754	694	2222	26	16	0	2	235	368	143	250	20	1307	1302	223	111	58	97	199	72	422	208	130	338	0.103550296	35	-0.851571827	183	312	0.704918033	247.5	0.002468198	0	1	0	0	0	0	9	1	0.111111111	912	1620000	0	8	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Residential	-114.1449494	51.07385742	"(51.0738574233315, -114.144949350384)"	UND	UNIVERSITY DISTRICT	NORTHWEST	2000s	780	249	186	0.238461538	2	0.002564103	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	2	780	11	0	0	0	0	0	0	0	0	0	0	0	81	63	80	14	408	372	93	74	4	6	137	77	11	6	0	0	63	59	3	8	171	54	4	8	2	0	156	133	7	14	308	131	15	14	2	0	2	0.002564103																																																													0	0	2	0	#N/A	#N/A	#N/A	#N/A	#N/A	0	0	0	0	0	0	1	0	0	#N/A	#N/A	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Residential	-114.1330811	51.07039343	"(51.0703934254769, -114.13308105929)"	UNI	UNIVERSITY HEIGHTS	NORTHWEST	1960s/1970s	2876	1373	1303	0.453059805	409	0.142211405	431	40	0	874	12	0	15	0	0	1	0	0	0	4	836	18	1554	34	0	0	0	36	4	122	4	0	0	0	12	0	45	0	0	0	0	414	387	1132	15	2	0	1	378	557	190	169	15	1460	1416	88	89	56	221	415	173	120	136	75	87	83	102	52	218	346	169	140	134	93	79	171	191	108	439	761	342	260	270	168	166	334	0.116133519	3016	1373	0	407	430	41	0	874	12	0	15	0	0	1	0	2	860	11	1661	12	0	0	0	39	6	128	2	0	0	0	12	1	42	0	0	0	1	418	389	1159	10	1	0	1	369	563	204	188	18	1521	1495	131	80	88	89	135	100	266	169	188	357	-0.06442577	-23	-0.883866481	176	250	0.420454545	213	0.001977723	0	0	0	0	0	0	69	9	0.130434783	506	774000	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Residential	-114.1299168	51.07501241	"(51.0750124064486, -114.129916783917)"	UOC	UNIVERSITY OF CALGARY	NORTHWEST	2000s	2248	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	9	1083	1165	0	1	388	475	154	36	7	7	15	0	2	1	529	494	106	20	12	1	0	0	2	2	917	969	260	56	19	8	15	0	15	0.006672598	2841	1242	0	1	0	0	0	988	249	0	0	4	0	0	0	2	666	1	1477	7	313	0	0	0	0	0	0	0	0	0	185	0	584	64	0	0	0	0	0	0	0	0	0	5	198	297	190	160	9	1415	1426	3	0	0	1	1	0	4	1	0	1	14	14	-0.993327402	221	237	0.07239819	229	0.001874881	3	0	1	0	0	0	16	0	0	#N/A	#N/A	1	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
